StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
367,9.56043956043956,1,2,0,84,4.4,Yes,Yes,65,88,Placed
368,8.791208791208792,2,3,1,87,4.2,Yes,Yes,75,81,Placed
369,9.230769230769232,2,2,0,76,4.4,Yes,Yes,77,73,Placed
370,8.791208791208792,2,2,2,81,4.5,No,No,69,71,Placed
371,8.241758241758243,1,2,2,70,4.7,Yes,Yes,55,70,NotPlaced
372,7.142857142857143,1,3,2,90,4.0,Yes,No,85,65,Placed
373,8.571428571428571,0,3,2,73,4.6,Yes,No,82,85,Placed
374,8.351648351648352,1,2,0,64,4.5,No,Yes,62,63,NotPlaced
375,9.56043956043956,0,3,0,75,3.7,Yes,Yes,62,74,Placed
376,7.912087912087913,1,1,0,85,3.5,No,Yes,84,70,Placed
377,8.901098901098901,1,3,2,90,4.7,Yes,Yes,70,85,Placed
378,8.131868131868133,1,2,0,77,4.1,Yes,Yes,55,77,NotPlaced
379,9.010989010989011,2,2,2,81,4.8,Yes,Yes,78,83,Placed
380,9.010989010989011,2,1,2,90,4.8,Yes,Yes,79,68,Placed
381,7.142857142857143,1,2,1,65,4.0,Yes,Yes,66,69,NotPlaced
382,8.131868131868133,0,2,1,73,3.8,No,No,58,70,NotPlaced
383,8.021978021978022,0,1,1,80,3.6,No,Yes,62,65,NotPlaced
384,9.56043956043956,0,1,1,87,4.1,No,No,72,63,Placed
385,9.340659340659341,2,1,3,82,3.6,Yes,Yes,67,81,Placed
386,9.340659340659341,1,3,2,74,4.1,No,Yes,76,68,Placed
387,8.681318681318682,1,2,1,76,4.1,Yes,Yes,57,66,Placed
388,8.131868131868133,2,3,0,71,4.8,Yes,Yes,86,73,Placed
389,7.362637362637363,1,2,0,86,4.4,No,No,76,73,Placed
390,9.120879120879122,2,3,2,82,4.8,Yes,Yes,57,73,Placed
391,8.351648351648352,1,1,0,76,4.3,No,Yes,66,69,NotPlaced
392,8.241758241758243,1,2,0,90,4.2,No,Yes,77,64,Placed
393,9.780219780219781,0,3,0,89,4.8,Yes,No,77,78,Placed
394,8.021978021978022,1,1,0,79,4.1,Yes,No,57,64,NotPlaced
395,9.45054945054945,1,2,0,86,4.8,Yes,Yes,69,77,Placed
396,9.010989010989011,2,3,2,90,4.8,Yes,Yes,81,84,Placed
397,8.461538461538462,1,1,1,73,4.6,No,No,58,72,NotPlaced
398,8.681318681318682,1,3,0,88,4.7,Yes,Yes,87,85,Placed
399,8.131868131868133,1,1,1,87,4.6,No,Yes,68,65,NotPlaced
400,7.582417582417583,0,1,0,90,4.5,Yes,Yes,81,80,Placed
401,8.791208791208792,1,3,2,90,4.8,Yes,Yes,81,86,Placed
402,7.802197802197803,1,3,0,81,4.4,Yes,Yes,78,72,Placed
403,7.582417582417583,0,1,1,76,3.8,No,No,61,67,NotPlaced
404,9.340659340659341,2,3,2,90,4.8,Yes,Yes,80,84,Placed
405,7.582417582417583,0,1,2,76,4.8,Yes,No,78,82,Placed
406,8.021978021978022,1,1,1,77,4.7,Yes,Yes,57,75,NotPlaced
407,8.571428571428571,2,3,0,89,4.6,No,Yes,71,68,Placed
408,9.120879120879122,2,1,0,81,4.1,Yes,Yes,76,83,Placed
409,9.45054945054945,1,3,2,83,4.4,Yes,Yes,71,83,Placed
410,9.45054945054945,2,3,0,87,4.8,No,No,75,66,Placed
411,9.56043956043956,2,1,0,90,4.7,Yes,Yes,74,86,Placed
412,8.241758241758243,1,3,2,90,4.2,Yes,Yes,80,72,Placed
413,8.571428571428571,0,1,1,63,4.5,No,No,61,65,NotPlaced
414,7.142857142857143,0,1,0,71,3.4,No,Yes,59,67,NotPlaced
415,8.351648351648352,1,3,1,73,4.4,No,Yes,55,62,NotPlaced
416,7.142857142857143,1,1,1,80,3.8,Yes,Yes,58,65,NotPlaced
417,8.791208791208792,1,3,0,75,4.3,No,No,57,66,Placed
418,8.791208791208792,2,3,0,86,4.8,Yes,Yes,73,82,Placed
419,8.241758241758243,1,1,0,67,4.2,Yes,Yes,57,70,Placed
420,8.571428571428571,1,3,0,78,4.4,No,Yes,77,70,Placed
421,8.021978021978022,1,1,1,75,3.6,No,Yes,55,66,NotPlaced
422,8.571428571428571,1,2,0,82,4.7,Yes,Yes,77,67,Placed
423,7.142857142857143,1,1,1,82,3.4,No,No,56,66,NotPlaced
424,8.901098901098901,1,3,3,90,4.8,Yes,Yes,69,82,Placed
425,8.681318681318682,0,1,0,85,4.5,Yes,No,76,81,Placed
426,9.56043956043956,1,3,0,74,4.6,Yes,Yes,86,83,Placed
427,7.802197802197803,2,2,0,76,4.0,No,Yes,55,69,Placed
428,9.780219780219781,1,3,2,81,4.8,Yes,No,82,81,Placed
429,9.120879120879122,0,3,0,75,4.2,Yes,No,77,69,Placed
430,9.120879120879122,1,2,0,90,4.5,Yes,Yes,82,80,Placed
431,8.681318681318682,2,3,2,86,4.7,Yes,Yes,69,82,Placed
432,8.901098901098901,2,3,2,90,4.5,Yes,Yes,78,81,Placed
433,8.461538461538462,2,1,1,64,3.7,No,Yes,77,70,Placed
434,8.901098901098901,2,3,2,85,4.5,Yes,Yes,76,88,Placed
435,8.571428571428571,1,3,0,81,4.3,No,No,64,70,Placed
436,7.912087912087913,1,1,1,67,3.8,No,No,59,63,NotPlaced
437,9.230769230769232,1,1,2,84,4.8,Yes,Yes,82,68,Placed
438,9.230769230769232,2,3,2,90,4.8,Yes,Yes,82,86,Placed
439,9.010989010989011,1,1,0,76,4.2,No,Yes,55,62,Placed
440,7.142857142857143,0,1,0,67,4.3,Yes,No,81,63,Placed
441,7.142857142857143,1,1,0,73,4.1,No,Yes,55,66,NotPlaced
442,9.120879120879122,2,3,2,90,4.8,Yes,Yes,74,83,Placed
443,9.010989010989011,0,3,2,78,4.5,No,Yes,88,84,Placed
444,8.901098901098901,1,2,2,76,4.5,Yes,Yes,79,81,Placed
445,7.142857142857143,1,1,1,60,3.8,No,No,56,62,NotPlaced
446,9.010989010989011,0,3,1,83,4.7,Yes,No,81,87,Placed
447,8.461538461538462,1,3,1,75,4.6,Yes,Yes,74,63,NotPlaced
448,8.461538461538462,0,3,2,89,4.4,Yes,Yes,82,85,Placed
449,7.142857142857143,1,1,0,80,4.3,Yes,Yes,75,68,NotPlaced
450,9.120879120879122,2,3,2,87,4.8,Yes,Yes,74,80,Placed
451,8.791208791208792,1,3,0,77,4.1,No,No,82,84,Placed
452,9.45054945054945,0,2,1,90,4.6,Yes,Yes,56,87,Placed
453,8.351648351648352,0,2,0,83,4.2,No,Yes,55,70,NotPlaced
454,7.692307692307693,1,1,1,71,4.3,No,Yes,74,64,NotPlaced
455,8.681318681318682,2,3,2,90,4.8,Yes,Yes,78,86,Placed
456,8.461538461538462,1,3,2,84,4.6,Yes,Yes,80,83,Placed
457,8.131868131868133,1,3,0,76,4.4,Yes,Yes,58,71,NotPlaced
458,7.142857142857143,1,1,1,78,4.1,No,Yes,55,62,NotPlaced
459,8.131868131868133,1,2,0,73,4.3,No,Yes,65,68,NotPlaced
460,8.571428571428571,2,3,2,84,4.1,Yes,Yes,76,80,Placed
461,8.461538461538462,1,1,0,80,4.8,Yes,Yes,55,61,NotPlaced
462,8.681318681318682,0,1,0,60,3.4,No,No,64,59,NotPlaced
463,8.131868131868133,1,1,0,79,4.8,No,Yes,72,66,NotPlaced
464,9.010989010989011,2,2,1,76,4.6,Yes,Yes,66,65,Placed
465,8.131868131868133,0,1,0,78,4.6,No,No,56,69,NotPlaced
466,7.362637362637363,1,1,1,66,3.6,No,No,55,67,NotPlaced
467,7.142857142857143,1,2,0,84,4.2,Yes,No,74,78,Placed
468,8.571428571428571,0,1,1,73,4.8,Yes,Yes,77,88,Placed
469,7.912087912087913,1,2,1,68,4.4,No,No,55,64,NotPlaced
470,8.901098901098901,0,2,0,88,4.0,No,Yes,67,84,Placed
471,9.010989010989011,1,2,0,83,4.6,Yes,Yes,66,86,Placed
472,9.010989010989011,0,3,3,90,4.7,Yes,Yes,65,87,Placed
473,9.230769230769232,2,1,2,81,4.7,Yes,Yes,77,82,Placed
474,8.571428571428571,0,3,2,77,4.2,Yes,Yes,83,76,Placed
475,8.021978021978022,1,2,1,75,4.6,No,Yes,55,75,NotPlaced
476,8.241758241758243,1,1,0,67,4.6,No,No,86,62,NotPlaced
477,8.791208791208792,2,1,0,74,4.1,No,Yes,80,67,Placed
478,8.241758241758243,2,3,2,90,4.7,Yes,Yes,80,83,Placed
479,9.230769230769232,2,3,1,85,4.7,Yes,Yes,63,78,Placed
480,7.252747252747253,1,1,0,73,3.4,No,No,56,69,NotPlaced
481,8.351648351648352,1,1,0,66,3.7,Yes,Yes,65,60,NotPlaced
482,7.802197802197803,1,2,0,80,4.3,Yes,Yes,69,65,NotPlaced
483,8.351648351648352,1,2,2,69,3.3,No,Yes,64,63,NotPlaced
484,8.241758241758243,1,1,2,75,3.5,Yes,Yes,55,64,NotPlaced
485,7.142857142857143,1,1,0,74,3.9,No,No,70,67,NotPlaced
486,7.362637362637363,1,1,1,73,4.0,No,Yes,62,65,NotPlaced
487,9.120879120879122,1,3,1,86,4.8,No,Yes,80,67,Placed
488,9.45054945054945,2,1,2,73,4.6,Yes,No,55,82,Placed
489,7.252747252747253,1,3,0,70,4.1,Yes,No,78,63,Placed
490,9.120879120879122,1,3,0,82,4.8,Yes,Yes,71,88,Placed
491,8.351648351648352,1,2,1,76,3.9,No,No,55,69,NotPlaced
492,9.120879120879122,2,3,2,79,4.4,Yes,Yes,74,80,Placed
493,9.340659340659341,1,2,1,70,4.5,Yes,Yes,74,64,Placed
494,8.461538461538462,1,2,0,82,4.3,No,Yes,77,67,NotPlaced
495,8.131868131868133,1,1,0,89,4.4,No,Yes,58,73,NotPlaced
496,9.670329670329672,1,3,2,88,4.8,Yes,Yes,79,86,Placed
497,7.692307692307693,1,2,0,75,4.6,Yes,Yes,78,67,NotPlaced
498,8.461538461538462,0,3,2,86,4.7,No,Yes,79,67,NotPlaced
499,8.241758241758243,0,2,0,71,3.4,No,No,55,62,NotPlaced
500,8.241758241758243,1,1,1,79,3.6,No,Yes,63,65,NotPlaced
501,8.571428571428571,1,1,0,82,4.2,No,Yes,75,71,Placed
502,7.472527472527473,1,1,2,74,4.2,Yes,No,77,84,Placed
503,8.021978021978022,0,1,0,80,3.5,No,Yes,55,61,NotPlaced
504,7.912087912087913,0,2,1,60,3.6,No,No,74,71,Placed
505,7.362637362637363,2,0,0,69,3.9,No,Yes,76,71,Placed
506,8.021978021978022,0,3,2,77,4.6,Yes,Yes,72,88,Placed
507,7.252747252747253,2,3,1,72,4.6,Yes,No,56,57,NotPlaced
508,7.582417582417583,2,1,0,67,4.0,Yes,No,59,61,NotPlaced
509,9.010989010989011,1,1,0,79,4.2,No,No,72,69,Placed
510,7.362637362637363,1,2,1,80,4.1,No,No,63,59,NotPlaced
511,8.681318681318682,1,2,1,63,4.2,No,Yes,56,69,NotPlaced
512,9.120879120879122,2,3,2,89,4.7,Yes,Yes,80,88,Placed
513,7.472527472527473,0,2,0,88,4.5,No,Yes,67,63,NotPlaced
514,8.351648351648352,1,2,0,88,4.8,No,Yes,57,68,NotPlaced
515,8.681318681318682,2,3,2,90,4.8,Yes,Yes,80,84,Placed
516,7.142857142857143,0,3,0,81,4.8,Yes,Yes,90,68,NotPlaced
517,8.021978021978022,1,1,1,69,4.2,No,No,55,65,NotPlaced
518,8.461538461538462,2,3,0,78,4.1,Yes,Yes,70,81,Placed
519,8.681318681318682,1,2,2,75,4.6,Yes,Yes,71,85,Placed
520,8.681318681318682,2,3,1,82,4.2,Yes,Yes,83,69,Placed
521,8.241758241758243,1,1,0,71,3.7,No,Yes,55,61,NotPlaced
522,8.241758241758243,1,3,0,86,4.2,Yes,Yes,81,71,Placed
523,9.010989010989011,1,1,2,83,4.4,Yes,Yes,64,80,Placed
524,8.791208791208792,0,3,3,90,4.3,Yes,Yes,75,87,Placed
525,8.241758241758243,1,3,1,89,4.2,No,Yes,72,71,Placed
526,8.571428571428571,1,1,0,69,4.7,No,No,57,64,NotPlaced
527,8.901098901098901,0,2,0,80,4.5,No,Yes,69,83,Placed
528,9.010989010989011,1,1,0,70,4.2,No,No,55,62,Placed
529,8.901098901098901,1,3,0,88,4.3,No,No,72,85,Placed
530,8.901098901098901,1,3,2,90,4.5,Yes,Yes,77,81,Placed
531,7.362637362637363,1,2,1,68,4.6,No,Yes,72,68,NotPlaced
532,8.461538461538462,2,1,0,75,4.4,Yes,No,81,82,Placed
533,8.351648351648352,0,1,1,73,4.4,No,Yes,70,67,NotPlaced
534,9.45054945054945,2,3,2,87,4.8,Yes,Yes,77,82,Placed
535,8.241758241758243,1,2,0,77,4.3,No,No,55,74,NotPlaced
536,9.230769230769232,2,2,2,73,4.8,Yes,No,78,82,Placed
537,8.901098901098901,2,3,2,84,4.6,Yes,Yes,78,84,Placed
538,7.142857142857143,1,2,0,78,4.6,No,Yes,62,57,NotPlaced
539,9.780219780219781,2,3,2,90,4.8,Yes,Yes,79,87,Placed
540,8.241758241758243,2,2,0,73,4.4,Yes,Yes,86,74,Placed
541,9.56043956043956,2,3,2,90,4.8,Yes,Yes,75,88,Placed
542,8.131868131868133,2,3,2,84,4.8,Yes,Yes,82,80,Placed
543,8.571428571428571,1,1,1,66,3.4,No,No,55,69,Placed
544,9.120879120879122,1,3,1,84,4.6,Yes,Yes,75,82,Placed
545,9.120879120879122,1,2,2,85,4.6,Yes,Yes,72,88,Placed
546,8.351648351648352,2,3,2,90,4.5,Yes,Yes,75,82,Placed
547,7.142857142857143,1,1,1,74,4.0,No,No,56,73,NotPlaced
548,8.131868131868133,1,3,1,75,4.5,Yes,Yes,83,67,Placed
549,8.681318681318682,1,3,0,90,4.6,Yes,Yes,81,79,Placed
550,9.230769230769232,1,1,0,73,4.2,No,Yes,55,69,Placed
551,8.461538461538462,2,2,1,74,4.1,No,Yes,55,63,NotPlaced
552,9.010989010989011,1,3,1,88,4.8,Yes,Yes,71,82,Placed
553,8.351648351648352,0,2,0,81,4.0,No,No,60,60,NotPlaced
554,7.472527472527473,1,1,0,67,4.1,No,No,57,61,NotPlaced
555,9.010989010989011,0,3,0,76,4.7,Yes,Yes,77,66,Placed
556,9.120879120879122,2,3,2,88,4.7,Yes,Yes,70,85,Placed
557,7.802197802197803,0,2,0,67,3.2,No,No,57,57,NotPlaced
558,7.142857142857143,1,2,1,60,3.5,No,No,60,65,NotPlaced
559,9.45054945054945,1,3,2,90,4.8,Yes,Yes,90,88,Placed
560,8.351648351648352,2,2,0,72,4.3,No,Yes,77,67,Placed
561,8.681318681318682,2,1,1,78,4.1,Yes,Yes,58,76,Placed
562,8.461538461538462,1,3,0,82,4.2,Yes,Yes,90,88,Placed
563,8.131868131868133,1,3,2,88,4.8,Yes,Yes,82,85,Placed
564,7.142857142857143,1,3,1,68,4.0,Yes,Yes,86,71,Placed
565,9.010989010989011,1,2,1,90,4.7,Yes,Yes,76,80,Placed
566,8.351648351648352,1,2,2,70,4.8,No,Yes,73,84,Placed
567,8.021978021978022,0,2,1,78,4.8,No,Yes,83,72,Placed
568,8.901098901098901,2,3,2,90,4.4,Yes,Yes,70,88,Placed
569,8.241758241758243,1,1,1,71,4.3,No,No,57,68,NotPlaced
570,8.131868131868133,1,3,0,81,4.7,Yes,Yes,76,84,Placed
571,8.571428571428571,0,3,2,90,4.7,Yes,Yes,81,82,Placed
572,9.010989010989011,2,3,2,90,4.8,Yes,Yes,88,82,Placed
573,9.230769230769232,0,3,2,79,4.5,Yes,Yes,75,64,Placed
574,9.010989010989011,2,3,2,90,4.7,Yes,Yes,85,80,Placed
575,8.351648351648352,2,1,2,87,4.8,Yes,No,88,62,NotPlaced
576,9.45054945054945,1,1,1,88,4.0,No,Yes,80,66,Placed
577,7.142857142857143,2,3,1,84,4.7,Yes,Yes,85,83,Placed
578,7.362637362637363,0,3,2,90,4.8,No,No,55,63,NotPlaced
579,8.241758241758243,1,1,0,70,4.5,No,No,55,67,NotPlaced
580,8.241758241758243,1,2,0,60,4.0,No,Yes,56,71,NotPlaced
581,8.241758241758243,1,1,1,60,4.1,No,No,55,64,NotPlaced
582,9.56043956043956,2,3,2,90,4.8,Yes,Yes,77,86,Placed
583,8.131868131868133,1,2,1,71,4.8,No,Yes,63,69,NotPlaced
584,8.571428571428571,0,1,1,77,4.1,Yes,Yes,55,70,Placed
585,8.901098901098901,2,3,2,90,4.4,Yes,Yes,81,87,Placed
586,8.021978021978022,1,1,0,81,4.4,No,No,55,65,NotPlaced
587,8.571428571428571,2,3,0,90,4.8,Yes,Yes,78,83,Placed
588,8.791208791208792,0,0,2,76,4.8,Yes,No,62,64,Placed
589,8.241758241758243,1,3,1,90,4.8,Yes,Yes,74,85,Placed
590,8.571428571428571,1,2,0,81,3.9,No,No,63,71,Placed
591,7.142857142857143,0,3,0,68,4.2,Yes,No,64,62,Placed
592,8.681318681318682,0,1,0,66,4.1,No,No,72,84,Placed
593,8.461538461538462,0,3,1,80,4.3,No,No,55,71,NotPlaced
594,8.791208791208792,1,3,0,87,4.3,Yes,Yes,79,67,Placed
595,8.571428571428571,1,1,0,85,4.5,Yes,Yes,70,65,Placed
596,9.340659340659341,2,3,2,90,4.8,Yes,Yes,80,84,Placed
597,9.230769230769232,1,3,2,90,4.6,Yes,Yes,82,88,Placed
598,8.131868131868133,2,1,1,81,4.0,Yes,No,76,66,Placed
599,7.692307692307693,1,3,0,82,4.6,No,Yes,71,72,Placed
600,8.351648351648352,1,2,1,85,4.6,No,No,90,79,Placed
601,7.472527472527473,1,1,1,75,3.8,No,Yes,60,67,NotPlaced
602,8.241758241758243,0,2,1,63,3.5,No,Yes,75,66,NotPlaced
603,9.340659340659341,2,3,0,89,4.8,Yes,Yes,79,80,Placed
604,7.582417582417583,1,2,1,70,4.4,Yes,Yes,55,66,NotPlaced
605,9.010989010989011,0,1,0,73,4.8,Yes,Yes,55,66,Placed
606,7.142857142857143,0,3,2,85,4.7,Yes,No,65,81,Placed
607,8.461538461538462,1,2,2,76,4.1,Yes,Yes,66,78,NotPlaced
608,8.461538461538462,1,1,1,78,4.2,Yes,Yes,66,67,NotPlaced
609,7.472527472527473,1,1,0,74,3.8,No,Yes,62,67,NotPlaced
610,9.120879120879122,1,3,0,78,4.7,Yes,Yes,76,82,Placed
611,8.351648351648352,2,1,1,89,3.9,No,Yes,55,67,NotPlaced
612,8.131868131868133,0,3,0,78,4.4,Yes,Yes,70,81,Placed
613,8.901098901098901,2,3,2,90,4.8,Yes,Yes,76,84,Placed
614,8.461538461538462,0,1,1,67,4.2,Yes,No,64,64,NotPlaced
615,7.142857142857143,2,3,2,84,4.0,Yes,No,74,83,Placed
616,8.791208791208792,2,3,2,90,4.8,Yes,Yes,75,88,Placed
617,7.582417582417583,1,1,1,74,4.3,No,Yes,57,57,NotPlaced
618,9.340659340659341,2,2,0,79,4.8,Yes,No,55,64,Placed
619,7.142857142857143,1,1,0,84,4.5,Yes,Yes,55,84,NotPlaced
620,8.461538461538462,1,1,0,73,3.9,No,Yes,59,67,Placed
621,8.131868131868133,1,2,1,90,4.8,Yes,Yes,73,67,Placed
622,7.362637362637363,1,1,1,68,4.3,No,No,55,60,NotPlaced
623,9.120879120879122,1,2,2,88,4.4,Yes,Yes,78,86,Placed
624,8.351648351648352,0,1,1,70,4.0,No,No,69,69,NotPlaced
625,9.230769230769232,1,1,0,72,3.9,Yes,No,60,82,Placed
626,7.802197802197803,1,2,1,73,4.3,No,Yes,59,69,NotPlaced
627,8.131868131868133,1,1,2,80,4.3,Yes,Yes,55,66,NotPlaced
628,8.241758241758243,1,2,1,90,4.3,Yes,Yes,59,84,Placed
629,9.120879120879122,2,3,0,90,4.8,Yes,Yes,78,83,Placed
630,9.120879120879122,2,3,2,85,4.7,Yes,Yes,76,87,Placed
631,8.351648351648352,1,2,1,74,4.6,No,Yes,74,85,Placed
632,8.241758241758243,1,2,0,80,3.6,No,No,57,69,NotPlaced
633,9.45054945054945,2,2,2,88,4.8,Yes,No,83,77,Placed
634,7.252747252747253,1,2,1,81,3.4,Yes,Yes,81,85,Placed
635,9.45054945054945,2,3,2,87,4.4,Yes,Yes,69,86,Placed
636,8.131868131868133,1,1,1,69,3.8,No,Yes,55,64,Placed
637,8.461538461538462,1,2,0,81,4.4,Yes,Yes,55,82,Placed
638,8.241758241758243,1,1,0,79,4.5,No,No,56,74,NotPlaced
639,8.131868131868133,1,2,0,68,4.3,No,Yes,56,67,NotPlaced
640,9.340659340659341,1,1,2,83,4.3,Yes,Yes,89,86,Placed
641,7.142857142857143,1,1,1,81,4.6,No,No,56,73,NotPlaced
642,8.681318681318682,1,1,1,66,4.5,No,No,74,69,NotPlaced
643,7.252747252747253,0,1,1,72,3.4,No,No,83,65,NotPlaced
644,9.120879120879122,2,3,2,90,4.8,Yes,No,69,80,Placed
645,9.340659340659341,2,3,2,88,4.6,Yes,Yes,85,84,Placed
646,8.131868131868133,1,2,1,79,4.7,Yes,Yes,59,67,NotPlaced
647,8.681318681318682,2,3,2,90,4.6,Yes,Yes,82,87,Placed
648,9.120879120879122,1,3,0,84,4.6,Yes,Yes,72,83,Placed
649,8.351648351648352,1,2,0,79,4.3,Yes,Yes,79,69,Placed
650,8.351648351648352,0,1,2,74,4.6,Yes,Yes,76,67,Placed
651,8.901098901098901,1,3,0,90,4.8,Yes,Yes,83,83,Placed
652,7.142857142857143,1,1,1,71,4.2,No,No,58,71,NotPlaced
653,7.472527472527473,0,3,2,89,4.8,Yes,Yes,78,69,Placed
654,8.021978021978022,1,1,0,84,4.3,No,No,61,74,NotPlaced
655,9.010989010989011,2,3,1,90,4.8,Yes,Yes,82,77,Placed
656,8.351648351648352,0,3,2,85,3.8,Yes,No,79,83,Placed
657,8.131868131868133,1,3,0,88,4.2,Yes,Yes,55,74,NotPlaced
658,7.142857142857143,0,1,0,77,4.1,No,No,55,67,NotPlaced
659,9.010989010989011,1,2,3,85,4.5,Yes,Yes,69,82,Placed
660,9.230769230769232,0,3,2,87,4.0,Yes,No,79,80,Placed
661,8.131868131868133,1,1,1,73,3.7,No,No,55,63,NotPlaced
662,8.021978021978022,1,1,0,90,4.6,Yes,No,76,62,NotPlaced
663,9.230769230769232,1,2,1,85,4.8,Yes,Yes,55,66,Placed
664,8.571428571428571,0,3,2,90,4.8,Yes,Yes,64,88,Placed
665,9.340659340659341,0,3,1,83,4.0,Yes,Yes,59,82,Placed
666,8.901098901098901,2,3,2,90,4.8,Yes,Yes,79,83,Placed
667,9.56043956043956,2,3,2,87,4.8,Yes,Yes,55,84,Placed
668,7.582417582417583,0,1,0,79,3.6,No,No,61,67,NotPlaced
669,9.120879120879122,2,3,2,90,4.8,Yes,Yes,71,84,Placed
670,8.351648351648352,1,1,0,76,4.0,No,Yes,75,70,Placed
671,8.021978021978022,1,1,1,88,4.1,No,No,55,68,NotPlaced
672,8.021978021978022,1,1,0,71,4.6,Yes,Yes,75,67,NotPlaced
673,9.670329670329672,1,3,2,83,4.8,Yes,Yes,72,84,Placed
674,7.362637362637363,1,1,0,82,3.9,No,Yes,66,66,Placed
675,9.120879120879122,2,3,2,90,4.6,Yes,Yes,80,83,Placed
676,9.010989010989011,1,3,2,85,4.8,Yes,Yes,55,82,Placed
677,8.351648351648352,1,3,1,68,4.6,Yes,Yes,72,83,Placed
678,8.021978021978022,1,1,0,72,3.9,Yes,No,70,59,NotPlaced
679,8.791208791208792,2,3,2,83,4.8,Yes,Yes,75,84,Placed
680,8.351648351648352,1,3,0,69,4.3,No,Yes,73,72,Placed
681,9.010989010989011,2,1,2,71,4.2,Yes,Yes,85,85,Placed
682,8.901098901098901,2,2,0,71,4.4,Yes,Yes,78,83,Placed
683,7.802197802197803,0,2,2,76,4.2,No,No,63,64,NotPlaced
684,9.45054945054945,1,2,0,82,3.7,Yes,Yes,77,65,Placed
685,7.692307692307693,1,2,0,67,4.3,No,Yes,69,69,NotPlaced
686,9.56043956043956,0,1,2,82,4.5,Yes,Yes,73,86,Placed
687,8.901098901098901,1,2,1,84,4.3,Yes,Yes,77,83,Placed
688,8.241758241758243,1,2,0,87,4.6,Yes,Yes,83,81,Placed
689,9.120879120879122,1,2,1,73,3.9,No,Yes,61,79,Placed
690,7.142857142857143,2,3,2,74,4.2,No,No,90,67,NotPlaced
691,9.340659340659341,2,2,2,84,4.5,Yes,Yes,81,84,Placed
692,8.241758241758243,0,2,1,62,4.5,No,No,55,65,NotPlaced
693,9.010989010989011,1,3,2,83,4.7,Yes,Yes,75,68,Placed
694,9.120879120879122,1,3,0,90,4.7,Yes,Yes,86,78,Placed
695,7.912087912087913,1,2,0,81,4.3,Yes,Yes,83,63,NotPlaced
696,7.802197802197803,2,3,2,90,4.4,Yes,Yes,77,87,Placed
697,8.351648351648352,1,2,0,70,3.4,No,Yes,55,74,NotPlaced
698,8.461538461538462,1,2,1,74,4.1,No,Yes,67,64,NotPlaced
699,9.56043956043956,2,3,3,81,4.2,Yes,Yes,87,84,Placed
700,7.362637362637363,0,1,1,69,4.4,No,No,76,68,NotPlaced
701,8.681318681318682,1,3,0,79,3.7,No,Yes,67,83,Placed
702,9.230769230769232,2,1,1,87,4.8,No,Yes,75,78,Placed
703,7.582417582417583,0,1,0,67,3.9,Yes,No,67,65,NotPlaced
704,8.461538461538462,1,2,0,78,3.6,No,Yes,64,81,NotPlaced
705,9.230769230769232,2,3,2,90,4.7,Yes,Yes,76,84,Placed
706,8.571428571428571,0,1,0,78,4.0,Yes,No,64,69,Placed
707,8.901098901098901,2,3,0,81,4.8,Yes,Yes,72,88,Placed
708,9.340659340659341,1,1,2,82,3.4,Yes,No,76,85,Placed
709,8.461538461538462,2,3,2,78,4.8,Yes,No,82,69,NotPlaced
710,9.230769230769232,1,3,1,79,4.1,No,Yes,83,87,Placed
711,9.230769230769232,2,3,2,84,4.5,Yes,Yes,78,78,Placed
712,7.142857142857143,1,2,1,70,3.8,No,No,61,70,NotPlaced
713,8.241758241758243,1,1,0,81,4.6,Yes,Yes,60,67,NotPlaced
714,8.131868131868133,1,1,1,75,4.2,No,Yes,65,65,NotPlaced
715,9.56043956043956,1,3,2,90,4.8,Yes,Yes,70,88,Placed
716,7.362637362637363,1,1,1,66,3.4,No,Yes,59,68,NotPlaced
717,9.340659340659341,2,3,2,88,4.3,No,Yes,67,88,Placed
718,7.582417582417583,1,1,1,74,4.4,No,No,86,63,NotPlaced
719,8.901098901098901,2,3,2,87,4.4,Yes,Yes,86,83,Placed
720,9.120879120879122,2,2,0,90,4.6,Yes,Yes,81,81,Placed
721,8.901098901098901,1,3,2,90,4.6,Yes,Yes,79,88,Placed
722,8.351648351648352,1,2,0,86,4.0,Yes,Yes,62,70,NotPlaced
723,8.681318681318682,1,2,2,90,4.3,Yes,Yes,74,88,Placed
724,7.142857142857143,1,3,2,75,4.7,Yes,No,78,62,NotPlaced
725,8.571428571428571,0,3,0,76,3.7,Yes,Yes,85,79,Placed
726,7.472527472527473,1,2,0,67,4.8,No,No,55,73,NotPlaced
727,9.120879120879122,0,1,2,84,4.7,Yes,Yes,65,64,Placed
728,9.56043956043956,1,3,2,90,4.7,Yes,Yes,74,86,Placed
729,8.131868131868133,0,2,0,71,4.0,No,Yes,55,73,Placed
730,8.681318681318682,0,2,0,69,4.2,No,No,61,66,NotPlaced
731,8.901098901098901,2,3,2,90,4.8,Yes,Yes,80,83,Placed
732,8.681318681318682,2,3,2,90,4.8,Yes,Yes,82,84,Placed
733,7.142857142857143,1,1,1,82,3.4,No,No,55,72,NotPlaced
734,7.362637362637363,1,1,1,65,4.0,No,Yes,64,61,NotPlaced
